,X2,name,Plate,well_type,wga_cp,wgs_run_id,raw_read_count,final_assembly_length,max_contig_length,gc_content,checkM_estimated_completeness,total_CDS_count,hypothetical_cds_fraction,average_cds_length,number_multi_copy,checkM_classification,SSU_classification_1,SSU_classification_2,SSU_classification_3,notes,eventnum,well2,X531.40..488.,X572.27..488.,X692.40..488.,Trigger.Pulse.Width,SSC,FSC,estimated_diameter,PCA_analysis_Action,PCA_analysis_Note,Location,Sample_collection_Date,FACS_date,gate,depth..m.,sample,slope,intercept,normalized_531_value,Predicted_respiration_rate_fmol_O2perhr,lower_resp_bound,upper_resp_bound,SAG,GTDB_classification,GTDBtk_classification
35,B17,AH-135-B17,AH-135,1 cell,1.659129982,AH-135,1680451,1301832,205548,36.47052769,48.28,1067.0,0.42736644799999995,989.4414245999999,0,k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Saprospiraceae;g__Lewinella,no SSU regions found,,,,109333,B17,197.76187819999998,23.32044409,11.9020716,7980,9.58445412,11.09754848,0.42,,,EBB Bigelow dock,170412,170412,Respiring cells (RSG-positive),1meter,AH-135-B17,0.10985,0.18027,21.9044,0.279884251985893,0.0455164061983689,1.72103206409363,AH-135-B17,UBA1994,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA1994;s__UBA1994 sp002335865
36,B18,AH-135-B18,AH-135,1 cell,1.57171617,AH-135,4979775,2187141,118983,50.01991184,72.7,1910.0,0.229319372,1000.667016,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae;g__SAR92_clade;s__?,,,,105619,B18,4.306200413,1.021735255,1.022166126,5034,3.39057564,3.83046901,0.33,,,EBB Bigelow dock,170412,170412,Respiring cells (RSG-positive),1meter,AH-135-B18,0.10985,0.18027,0.653306,0.00451645587686734,0.000736221592437921,0.0277068397575008,AH-135-B18,HTCC2207,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__
37,B20,AH-135-B20,AH-135,1 cell,1.630996368,AH-135,4077555,1966145,74978,45.16218285,68.13,1842.0,0.19163952199999998,930.7133550000001,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Marinobacterium,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Balneatrix;s__?,,,,98664,B20,121.9156814,11.98263267,4.7902578,7295,9.744723733999999,6.428438135,0.36,,,EBB Bigelow dock,170412,170412,Respiring cells (RSG-positive),1meter,AH-135-B20,0.10985,0.18027,13.5727,0.0555055526705776,0.00917726653974058,0.33570631995105604,AH-135-B20,ASP10-02a,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__ASP10-02a;s__ASP10-02a sp002335115
38,B21,AH-135-B21,AH-135,1 cell,1.669240987,AH-135,5567963,2193087,371356,36.46444487,82.2,2099.0,0.22296331600000002,943.8956645999999,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;f__;g__;s__,no SSU regions found,,,,94671,B21,173.5565138,19.75118977,16.76116492,7846,12.94376283,16.49708555,0.49,,,EBB Bigelow dock,170412,170412,Respiring cells (RSG-positive),1meter,AH-135-B21,0.10985,0.18027,19.2455,0.16701055732767,0.0273633858574685,1.01933753389243,AH-135-B21,Amylibacter,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amylibacter;s__
39,B22,AH-135-B22,AH-135,1 cell,1.879292758,170717_NB502014_0032_AHMHYCAFXX,908645,818392,56594,36.82782823,32.48,783.0,0.20817369100000002,927.7547893,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;f__;g__;s__,no SSU regions found,,,,90412,B22,93.5292099,10.09035045,1.0261963570000001,6339,6.432956942000001,5.465247865,0.35,keep?,,EBB Bigelow dock,170412,170412,Respiring cells (RSG-positive),1meter,AH-135-B22,0.10985,0.18027,10.4545,0.030294757702896,0.0050140173746162,0.183041317112993,AH-135-B22,Amylibacter,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amylibacter;s__Amylibacter sp000153745
40,B23,AH-135-B23,AH-135,1 cell,1.588598957,AH-135,4369421,1024645,103229,39.45210292,65.15,1069.0,0.23947614600000003,894.4284377999999,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Francisellaceae;g__Francisella,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?,,,,86409,B23,21.55242258,2.71580714,5.33022578,8992,22.50266147,30.85018783,0.67,,,EBB Bigelow dock,170412,170412,Respiring cells (RSG-positive),1meter,AH-135-B23,0.10985,0.18027,2.5478,0.00652480024189731,0.0010690404210536302,0.0398235813709492,AH-135-B23,D2472,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__D2472;s__D2472 sp002469975
41,C02,AH-135-C02,AH-135,1 cell,1.771231284,AH-135,2229135,750585,88316,53.48588101,40.41,767.0,0.263363755,872.2425033,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;unresolved,no SSU regions found,,,,167156,C02,28.71235716,4.562256383,5.606841274,5710,11.33875652,3.9674434219999997,0.33,,,EBB Bigelow dock,170412,170412,Respiring cells (RSG-positive),1meter,AH-135-C02,0.10985,0.18027,3.3343199999999995,0.00760146433484571,0.0012477082476921699,0.0463107141760173,AH-135-C02,UBA4592,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nanopelagicales;f__S36-B12;g__UBA4592;s__UBA4592 sp002390705
42,C03,AH-135-C03,AH-135,1 cell,1.697816872,AH-135,3565032,1070850,47547,36.2145025,52.04,972.0,0.316872428,960.1018518999999,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Olleya,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Formosa;s__?,,,,170764,C03,186.7937344,18.42128087,1.91390945,7654,12.47582677,8.761246873,0.39,keep,,EBB Bigelow dock,170412,170412,Respiring cells (RSG-positive),1meter,AH-135-C03,0.10985,0.18027,20.6996,0.221499818190073,0.0361524598680249,1.35709076608722,AH-135-C03,Hel1-33-131,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Hel1-33-131;s__
43,C04,AH-135-C04,AH-135,1 cell,1.515153816,AH-135,2591563,1322907,859902,34.08402858,68.43,1332.0,0.226726727,946.6193694,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?,,,,174411,C04,44.79660663,4.133062498999999,1.15316021,3365,6.525837127999999,1.472413481,0.3,,,EBB Bigelow dock,170412,170412,Respiring cells (RSG-positive),1meter,AH-135-C04,0.10985,0.18027,5.10118,0.0107127970963106,0.00176444682085673,0.0650424939250913,AH-135-C04,SCGC-AAA076-P13,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__SCGC-AAA076-P13;s__
44,C05,AH-135-C05,AH-135,1 cell,1.569474999,AH-135,3558080,2289133,121192,53.90783323,75.54,2205.0,0.28616779999999997,924.3809524000001,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseobacter;s__Roseobacter_RCA_cluster,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__?,,,,177672,C05,354.6040181,41.34805432,27.72886727,7586,7.819670916000001,17.46085194,0.5,,,EBB Bigelow dock,170412,170412,Respiring cells (RSG-positive),1meter,,0.10985,0.18027,39.1335,7.9427341934835605,1.1743923977033799,53.7188648289149,,Unclassified,Unclassified
45,C06,AH-135-C06,AH-135,1 cell,1.615876822,AH-135,3112395,801870,111420,55.37082071,17.24,852.0,0.32629108,840.9964788999999,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Octadecabacter,no SSU regions found,,,,181292,C06,165.6678672,21.46174543,6.2590553060000005,7814,7.852709493,13.38779287,0.45,,,EBB Bigelow dock,170412,170412,Respiring cells (RSG-positive),1meter,,0.10985,0.18027,18.3789,0.141143359649314,0.0231713494550052,0.859744833238119,,Unclassified,Unclassified
46,C07,AH-135-C07,AH-135,1 cell,1.759929299,AH-135,4030978,1552371,93639,54.20572788,55.17,1531.0,0.280862182,897.1149575,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseobacter;s__Roseobacter_RCA_cluster,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__?,,,,185783,C07,285.59428439999994,31.56505446,18.75302312,8337,5.4407245379999996,22.03015629,0.56,,,EBB Bigelow dock,170412,170412,Respiring cells (RSG-positive),1meter,,0.10985,0.18027,31.5528,1.82247890733771,0.283731907762208,11.706224350609501,,Unclassified,Unclassified
47,C08,AH-135-C08,AH-135,1 cell,1.675350001,AH-135,3751234,1601374,270997,29.55705538,80.63,1430.0,0.344055944,1021.725175,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Gelidibacter;s__Gelidibacter_mesophilus,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS2b_marine_group;s__?,,,,189563,C08,53.27230212,6.644292308,1.023891426,6165,4.088577795,3.867794388,0.33,,,EBB Bigelow dock,170412,170412,Respiring cells (RSG-positive),1meter,AH-135-C08,0.10985,0.18027,6.03223,0.0128357619056142,0.00211716508284861,0.0778195262298294,AH-135-C08,SGZJ01,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__SGZJ01;s__
48,C09,AH-135-C09,AH-135,1 cell,1.717935231,AH-135,5846284,63885,63885,37.52524067,0.0,69.0,0.913043478,865.1304347999999,0,NA;unresolved,no SSU regions found,,,,194573,C09,143.3415414,21.32344753,4.149941667,8551,1.69936099,26.39421737,0.61,,,EBB Bigelow dock,170412,170412,Respiring cells (RSG-positive),1meter,,0.10985,0.18027,15.9263,0.0876645341212885,0.0144561625613413,0.5316120727124339,,Unclassified,Unclassified
49,C10,AH-135-C10,AH-135,1 cell,1.587912718,AH-135,3163213,2361279,151184,52.16181569,77.7,2141.0,0.30172816399999997,964.2475479,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;unresolved,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Pseudohongiella;s__?,,,,199440,C10,45.77670524,3.41544476,3.057824793,7530,5.366304263,8.896491128,0.4,,,EBB Bigelow dock,170412,170412,Respiring cells (RSG-positive),1meter,AH-135-C10,0.10985,0.18027,5.20884,0.0109391161039938,0.0018020467268231898,0.0664046383234533,AH-135-C10,OM182,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__OM182;s__OM182 sp001438145
50,C11,AH-135-C11,AH-135,1 cell,1.634439139,AH-135,3647383,2908451,227628,32.95424265,81.46,2576.0,0.409937888,987.003882,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;f__;g__;s__,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__?,,,,203145,C11,53.27230212,3.543549278,4.097205933,10211,72.25813011,107.5212094,1.63,,,EBB Bigelow dock,170412,170412,Respiring cells (RSG-positive),1meter,AH-135-C11,0.10985,0.18027,6.03223,0.0128357619056142,0.00211716508284861,0.0778195262298294,AH-135-C11,Winogradskyella,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__
51,C13,AH-135-C13,AH-135,1 cell,1.637442582,AH-135,2600303,1635034,207825,38.41088320000001,70.99,1461.0,0.34976043799999995,1019.7392199999999,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Cellulophaga;s__Cellulophaga_lytica,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS3a_marine_group;s__?,,,,207490,C13,93.51606636,8.969304931,1.022884647,6556,9.607380261,3.605843187,0.33,,,EBB Bigelow dock,170412,170412,Respiring cells (RSG-positive),1meter,AH-135-C13,0.10985,0.18027,10.453,0.0302859347962479,0.00501255614445145,0.18298804443275898,AH-135-C13,MAG-120531,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MAG-120531;s__MAG-120531 sp000173115
52,C14,AH-135-C14,AH-135,1 cell,2.316626873,170717_NB502014_0032_AHMHYCAFXX,372552,658652,54461,37.70139618,37.05,667.0,0.251874063,902.6521739,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;o__;f__;g__;s__,no SSU regions found,,,,211358,C14,21.33543797,2.451688738,2.74496997,4408,6.705266068999999,3.4298752180000003,0.33,,,EBB Bigelow dock,170412,170412,Respiring cells (RSG-positive),1meter,AH-135-C14,0.10985,0.18027,2.5239700000000003,0.0064946769100683,0.00106404342299591,0.0396420176607176,AH-135-C14,D2472,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__D2472;s__
53,C15,AH-135-C15,AH-135,1 cell,1.825925467,AH-135,3838897,981529,52398,46.31284455,48.82,973.0,0.242548818,850.5683452999999,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__,no SSU regions found,,,,215541,C15,8.430285547999999,1.293285284,3.5182417960000003,7183,17.60128737,9.58984358,0.4,,,EBB Bigelow dock,170412,170412,Respiring cells (RSG-positive),1meter,AH-135-C15,0.10985,0.18027,1.1063399999999999,0.00493178059861801,0.000804979769285667,0.0302149952097412,AH-135-C15,Litoricola,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Litoricolaceae;g__Litoricola;s__
54,C16,AH-135-C16,AH-135,1 cell,1.683770208,AH-135,3502728,1866736,145310,52.93699805,50.34,1802.0,0.288568257,910.7019978,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseobacter;s__Roseobacter_RCA_cluster,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__?,,,,219861,C16,156.1282333,17.42898004,6.937236867,8495,8.100434241,12.40240358,0.44,,,EBB Bigelow dock,170412,170412,Respiring cells (RSG-positive),1meter,AH-135-C16,0.10985,0.18027,17.331,0.11515619313744599,0.0189451770569891,0.6999643644405301,AH-135-C16,Planktomarina,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__Planktomarina temperata
55,C17,AH-135-C17,AH-135,1 cell,1.64611668,AH-135,5420790,1350032,201168,29.63292722,97.61,1394.0,0.236728838,910.6944046,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Pelagibacteraceae;g__Candidatus_Pelagibacter;s__Candidatus_Pelagibacter_ubique,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?,,,,224101,C17,2.652436646,1.021878858,1.024755168,1727,8.468283916,1.6301187330000002,0.3,,,EBB Bigelow dock,170412,170412,Respiring cells (RSG-positive),1meter,AH-135-C17,0.10985,0.18027,0.47163999999999995,0.00435990703342411,0.0007103168805548361,0.0267609990139233,AH-135-C17,Pelagibacter,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__
56,C18,AH-135-C18,AH-135,1 cell,2.198934656,170717_NB502014_0032_AHMHYCAFXX,838841,618655,54367,36.42288513,31.03,595.0,0.361344538,916.6823529,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Olleya,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Formosa;s__?,,,,228170,C18,154.2308978,21.65261002,13.3915564,9124,177.7280023,58.88701376,1.02,,,EBB Bigelow dock,170412,170412,Respiring cells (RSG-positive),1meter,AH-135-C18,0.10985,0.18027,17.1225,0.11058691666257499,0.0182004384416802,0.671932501852757,AH-135-C18,Hel1-33-131,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Hel1-33-131;s__
57,C19,AH-135-C19,AH-135,1 cell,1.70700205,AH-135,6954028,2337002,178899,31.83022522,92.95,2028.0,0.344674556,1031.818047,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter_irgensii,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter_1;s__?,,,,232548,C19,178.7299219,22.69640284,1.5630386840000001,8254,5.89118467,9.017333353,0.4,,,EBB Bigelow dock,170412,170412,Respiring cells (RSG-positive),1meter,AH-135-C19,0.10985,0.18027,19.8138,0.18649650394238398,0.0305125531826962,1.13988972913797,AH-135-C19,Polaribacter,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__
58,C20,AH-135-C20,AH-135,1 cell,1.862445327,170717_NB502014_0032_AHMHYCAFXX,425623,663974,70184,36.57176335,24.14,632.0,0.422468354,894.8085443,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;unresolved,no SSU regions found,,,,238313,C20,39.20882151,4.275446195,7.5021044329999995,5507,6.165638067000001,4.496059306,0.34,,,EBB Bigelow dock,170412,170412,Respiring cells (RSG-positive),1meter,AH-135-C20,0.10985,0.18027,4.48736,0.0095090525055321,0.00156447889845592,0.0577969313885982,AH-135-C20,UBA7428,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA7428;s__
59,C21,AH-135-C21,AH-135,1 cell,1.558728065,AH-135,5579557,1987693,329527,34.22621099,91.17,1784.0,0.31558296,1006.942825,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter_2;s__?,,,,242364,C21,105.48564420000001,10.91502921,7.377681829,6230,1.027062044,6.2143540989999995,0.36,,,EBB Bigelow dock,170412,170412,Respiring cells (RSG-positive),1meter,AH-135-C21,0.10985,0.18027,11.7679,0.0390958984893234,0.00647014123831429,0.236237389940766,AH-135-C21,Polaribacter,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__
60,C22,AH-135-C22,AH-135,1 cell,1.663437918,AH-135,3219438,1546296,96358,49.86671375,56.9,1413.0,0.23991507399999998,961.3566879000001,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__,no SSUs were classified,,,,247456,C22,5.685396295,1.021591672,1.026484838,4538,2.6960323410000004,2.628686347,0.32,,,EBB Bigelow dock,170412,170412,Respiring cells (RSG-positive),1meter,AH-135-C22,0.10985,0.18027,0.8048109999999999,0.00465130405063647,0.000758541073084345,0.0285213683729709,AH-135-C22,HTCC2207,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__
61,C23,AH-135-C23,AH-135,1 cell,1.532410275,AH-135,7983702,1856962,223840,36.87598346,77.48,1778.0,0.19628796399999998,947.8318335000001,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;f__;g__;s__,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__?;s__?,,,,251441,C23,172.63211130000002,18.72405475,11.25303141,6539,4.532220545,4.934433548,0.35,,,EBB Bigelow dock,170412,170412,Respiring cells (RSG-positive),1meter,,0.10985,0.18027,19.1439,0.163747860492719,0.0268353831711031,0.999179391066643,,Unclassified,Unclassified
62,D04,AH-135-D04,AH-135,1 cell,1.673990576,AH-135,2989888,1480650,174991,29.48779252,75.31,1384.0,0.329479769,977.4855491000001,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;unresolved,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS4_marine_group;s__?,,,,328400,D04,137.4622961,19.11221557,8.340721367999999,4973,4.728056059,2.991094113,0.32,,,EBB Bigelow dock,170412,170412,Respiring cells (RSG-positive),1meter,AH-135-D04,0.10985,0.18027,15.2805,0.0773323677596046,0.0127636520121884,0.468541064704361,AH-135-D04,MAG-121220-bin8,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MAG-121220-bin8;s__
63,D05,AH-135-D05,AH-135,1 cell,2.237170835,170717_NB502014_0032_AHMHYCAFXX,649333,75672,15474,37.73522571,0.0,62.0,0.35483871,1053.693548,0,NA;unresolved,no SSU regions found,,,,323371,D05,176.2108779,18.41869215,8.684017763,10760,327.6739335,121.3686288,1.8,,,EBB Bigelow dock,170412,170412,Respiring cells (RSG-positive),1meter,,0.10985,0.18027,19.537,0.17673687101560898,0.0289361716192446,1.07947664906763,,Unclassified,Unclassified
64,D06,AH-135-D06,AH-135,1 cell,2.324076482,170717_NB502014_0032_AHMHYCAFXX,433766,58811,6216,50.58917549,0.0,63.0,0.47619047600000003,660.9047619,0,NA;unresolved,no SSU regions found,,,,319009,D06,122.4307824,8.975609816,4.651601898,8190,17.76281198,19.73454196,0.53,,,EBB Bigelow dock,170412,170412,Respiring cells (RSG-positive),1meter,,0.10985,0.18027,13.6293,0.0561189725960824,0.00927827489791253,0.339431534406078,,Unclassified,Unclassified
65,D07,AH-135-D07,AH-135,1 cell,1.632161425,AH-135,3244462,1869776,176367,56.23219038,62.98,1771.0,0.192546584,958.51214,0,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae,no SSU regions found,,,,315694,D07,8.401898707,1.021735255,1.022597178,7883,8.501672958,8.030158566,0.38,,,EBB Bigelow dock,170412,170412,Respiring cells (RSG-positive),1meter,AH-135-D07,0.10985,0.18027,1.10322,0.00492879354527429,0.00080448509723721,0.0301969618770632,AH-135-D07,RS62,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__RS62;s__RS62 sp002340675
66,D08,AH-135-D08,AH-135,1 cell,1.74705547,AH-135,3052423,915130,118484,36.95201775,37.93,869.0,0.210586881,949.6720367999999,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;f__;g__;s__,no SSU regions found,,,,311337,D08,202.2307386,20.08993426,19.52213644,6659,9.544129603,6.423922502000001,0.36,,,EBB Bigelow dock,170412,170412,Respiring cells (RSG-positive),1meter,AH-135-D08,0.10985,0.18027,22.3953,0.307877402713275,0.0499889823550673,1.8961877324926901,AH-135-D08,Amylibacter,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amylibacter;s__Amylibacter sp000153745
67,D09,AH-135-D09,AH-135,1 cell,1.936801268,170717_NB502014_0032_AHMHYCAFXX,523414,912335,83657,29.90513353,44.85,815.0,0.357055215,1024.981595,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae,no SSU regions found,,,,308085,D09,157.472452,18.07507376,13.11589259,5711,5.367812821,3.951306534,0.33,,,EBB Bigelow dock,170412,170412,Respiring cells (RSG-positive),1meter,AH-135-D09,0.10985,0.18027,17.4786,0.118504525267822,0.0194905895050228,0.720518099533768,AH-135-D09,MAG-121220-bin8,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MAG-121220-bin8;s__
